geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
city,Syracuse,transit,NA,New York,United States,2020-09-12,97.94
city,Syracuse,transit,NA,New York,United States,2020-09-13,66.31
city,Syracuse,transit,NA,New York,United States,2020-09-14,91.94
city,Syracuse,transit,NA,New York,United States,2020-09-15,86.44
city,Syracuse,transit,NA,New York,United States,2020-09-16,92.83
city,Syracuse,transit,NA,New York,United States,2020-09-17,100.2
city,Syracuse,transit,NA,New York,United States,2020-09-18,104.72
city,Syracuse,transit,NA,New York,United States,2020-09-19,107.27
city,Syracuse,transit,NA,New York,United States,2020-09-20,81.04
city,Syracuse,transit,NA,New York,United States,2020-09-21,89.59
city,Syracuse,transit,NA,New York,United States,2020-09-22,94.89
city,Syracuse,transit,NA,New York,United States,2020-09-23,99.9
city,Syracuse,transit,NA,New York,United States,2020-09-24,93.81
city,Syracuse,transit,NA,New York,United States,2020-09-25,121.51
city,Syracuse,transit,NA,New York,United States,2020-09-26,106.09
city,Syracuse,transit,NA,New York,United States,2020-09-27,82.71
city,Syracuse,transit,NA,New York,United States,2020-09-28,90.86
city,Syracuse,transit,NA,New York,United States,2020-09-29,84.58
city,Syracuse,transit,NA,New York,United States,2020-09-30,90.37
city,Syracuse,transit,NA,New York,United States,2020-10-01,100.49
city,Syracuse,transit,NA,New York,United States,2020-10-02,110.31
city,Syracuse,transit,NA,New York,United States,2020-10-03,100.39
city,Syracuse,transit,NA,New York,United States,2020-10-04,81.53
city,Syracuse,transit,NA,New York,United States,2020-10-05,92.93
city,Syracuse,transit,NA,New York,United States,2020-10-06,89.59
city,Syracuse,transit,NA,New York,United States,2020-10-07,82.91
city,Syracuse,transit,NA,New York,United States,2020-10-08,89.88
city,Syracuse,transit,NA,New York,United States,2020-10-09,93.32
city,Syracuse,transit,NA,New York,United States,2020-10-10,90.86
city,Syracuse,transit,NA,New York,United States,2020-10-11,77.41
city,Syracuse,transit,NA,New York,United States,2020-10-12,77.9
city,Syracuse,transit,NA,New York,United States,2020-10-13,89.98
city,Syracuse,transit,NA,New York,United States,2020-10-14,78
city,Syracuse,transit,NA,New York,United States,2020-10-15,85.46
city,Syracuse,transit,NA,New York,United States,2020-10-16,94.5
city,Syracuse,transit,NA,New York,United States,2020-10-17,89.1
city,Syracuse,transit,NA,New York,United States,2020-10-18,60.61
city,Syracuse,transit,NA,New York,United States,2020-10-19,75.74
city,Syracuse,transit,NA,New York,United States,2020-10-20,78.59
city,Syracuse,transit,NA,New York,United States,2020-10-21,91.85
city,Syracuse,transit,NA,New York,United States,2020-10-22,79.08
city,Syracuse,transit,NA,New York,United States,2020-10-23,99.8
city,Syracuse,transit,NA,New York,United States,2020-10-24,84.68
city,Syracuse,transit,NA,New York,United States,2020-10-25,63.85
city,Syracuse,transit,NA,New York,United States,2020-10-26,84.77
city,Syracuse,transit,NA,New York,United States,2020-10-27,78.98
city,Syracuse,transit,NA,New York,United States,2020-10-28,78.49
city,Syracuse,transit,NA,New York,United States,2020-10-29,83.01
city,Syracuse,transit,NA,New York,United States,2020-10-30,98.13
city,Syracuse,transit,NA,New York,United States,2020-10-31,80.65
city,Syracuse,transit,NA,New York,United States,2020-11-01,58.64
city,Syracuse,transit,NA,New York,United States,2020-11-02,72.89
city,Syracuse,transit,NA,New York,United States,2020-11-03,69.84
city,Syracuse,transit,NA,New York,United States,2020-11-04,79.76
city,Syracuse,transit,NA,New York,United States,2020-11-05,71.61
city,Syracuse,transit,NA,New York,United States,2020-11-06,84.87
city,Syracuse,transit,NA,New York,United States,2020-11-07,85.36
city,Syracuse,transit,NA,New York,United States,2020-11-08,62.57
city,Syracuse,transit,NA,New York,United States,2020-11-09,79.57
city,Syracuse,transit,NA,New York,United States,2020-11-10,89.39
city,Syracuse,transit,NA,New York,United States,2020-11-11,62.08
city,Syracuse,transit,NA,New York,United States,2020-11-12,75.25
city,Syracuse,transit,NA,New York,United States,2020-11-13,76.72
city,Syracuse,transit,NA,New York,United States,2020-11-14,72.99
city,Syracuse,transit,NA,New York,United States,2020-11-15,55.11
city,Syracuse,transit,NA,New York,United States,2020-11-16,60.61
city,Syracuse,transit,NA,New York,United States,2020-11-17,50.98
city,Syracuse,transit,NA,New York,United States,2020-11-18,55.5
city,Syracuse,transit,NA,New York,United States,2020-11-19,65.23
city,Syracuse,transit,NA,New York,United States,2020-11-20,72
city,Syracuse,transit,NA,New York,United States,2020-11-21,58.74
city,Syracuse,transit,NA,New York,United States,2020-11-22,48.23
city,Syracuse,transit,NA,New York,United States,2020-11-23,62.48
city,Syracuse,transit,NA,New York,United States,2020-11-24,54.32
city,Syracuse,transit,NA,New York,United States,2020-11-25,53.05
city,Syracuse,transit,NA,New York,United States,2020-11-26,39.1
city,Syracuse,transit,NA,New York,United States,2020-11-27,42.14
city,Syracuse,transit,NA,New York,United States,2020-11-28,47.64
city,Syracuse,transit,NA,New York,United States,2020-11-29,45.97
city,Syracuse,transit,NA,New York,United States,2020-11-30,49.02
city,Syracuse,transit,NA,New York,United States,2020-12-01,59.14
city,Syracuse,transit,NA,New York,United States,2020-12-02,45.87
city,Syracuse,transit,NA,New York,United States,2020-12-03,48.33
city,Syracuse,transit,NA,New York,United States,2020-12-04,45.68
city,Syracuse,transit,NA,New York,United States,2020-12-05,42.04
city,Syracuse,transit,NA,New York,United States,2020-12-06,36.15
city,Syracuse,transit,NA,New York,United States,2020-12-07,48.43
city,Syracuse,transit,NA,New York,United States,2020-12-08,41.36
city,Syracuse,transit,NA,New York,United States,2020-12-09,45.68
city,Syracuse,transit,NA,New York,United States,2020-12-10,39
city,Syracuse,transit,NA,New York,United States,2020-12-11,44.4
city,Syracuse,transit,NA,New York,United States,2020-12-12,47.25
city,Syracuse,transit,NA,New York,United States,2020-12-13,40.77
city,Syracuse,transit,NA,New York,United States,2020-12-14,49.8
city,Syracuse,transit,NA,New York,United States,2020-12-15,46.56
city,Syracuse,transit,NA,New York,United States,2020-12-16,45.38
city,Syracuse,transit,NA,New York,United States,2020-12-17,54.32
city,Syracuse,transit,NA,New York,United States,2020-12-18,46.66
city,Syracuse,transit,NA,New York,United States,2020-12-19,53.93
city,Syracuse,transit,NA,New York,United States,2020-12-20,45.48
city,Syracuse,transit,NA,New York,United States,2020-12-21,52.85
city,Syracuse,transit,NA,New York,United States,2020-12-22,51.47
city,Syracuse,transit,NA,New York,United States,2020-12-23,52.55
city,Syracuse,transit,NA,New York,United States,2020-12-24,41.65
city,Syracuse,transit,NA,New York,United States,2020-12-25,31.24
city,Syracuse,transit,NA,New York,United States,2020-12-26,46.27
city,Syracuse,transit,NA,New York,United States,2020-12-27,47.25
city,Syracuse,transit,NA,New York,United States,2020-12-28,50.2
city,Syracuse,transit,NA,New York,United States,2020-12-29,53.24
city,Syracuse,transit,NA,New York,United States,2020-12-30,52.55
city,Syracuse,transit,NA,New York,United States,2020-12-31,47.54
city,Syracuse,transit,NA,New York,United States,2021-01-01,41.55
city,Syracuse,transit,NA,New York,United States,2021-01-02,47.64
city,Syracuse,transit,NA,New York,United States,2021-01-03,41.55
city,Syracuse,transit,NA,New York,United States,2021-01-04,63.85
city,Syracuse,transit,NA,New York,United States,2021-01-05,63.36
city,Syracuse,transit,NA,New York,United States,2021-01-06,45.87
city,Syracuse,transit,NA,New York,United States,2021-01-07,46.27
city,Syracuse,transit,NA,New York,United States,2021-01-08,47.54
city,Syracuse,transit,NA,New York,United States,2021-01-09,49.61
city,Syracuse,transit,NA,New York,United States,2021-01-10,41.36
city,Syracuse,transit,NA,New York,United States,2021-01-11,52.06
city,Syracuse,transit,NA,New York,United States,2021-01-12,52.36
city,Syracuse,transit,NA,New York,United States,2021-01-13,49.12
city,Syracuse,transit,NA,New York,United States,2021-01-14,46.95
city,Syracuse,transit,NA,New York,United States,2021-01-15,59.43
city,Syracuse,transit,NA,New York,United States,2021-01-16,46.76
city,Syracuse,transit,NA,New York,United States,2021-01-17,43.03
city,Syracuse,transit,NA,New York,United States,2021-01-18,58.35
city,Syracuse,transit,NA,New York,United States,2021-01-19,53.24
city,Syracuse,transit,NA,New York,United States,2021-01-20,52.85
city,Syracuse,transit,NA,New York,United States,2021-01-21,48.04
city,Syracuse,transit,NA,New York,United States,2021-01-22,53.93
city,Syracuse,transit,NA,New York,United States,2021-01-23,50.2
city,Syracuse,transit,NA,New York,United States,2021-01-24,47.45
city,Syracuse,transit,NA,New York,United States,2021-01-25,53.44
city,Syracuse,transit,NA,New York,United States,2021-01-26,58.45
city,Syracuse,transit,NA,New York,United States,2021-01-27,59.53
city,Syracuse,transit,NA,New York,United States,2021-01-28,54.42
city,Syracuse,transit,NA,New York,United States,2021-01-29,52.36
city,Syracuse,transit,NA,New York,United States,2021-01-30,50
city,Syracuse,transit,NA,New York,United States,2021-01-31,50.29
city,Syracuse,transit,NA,New York,United States,2021-02-01,59.14
city,Syracuse,transit,NA,New York,United States,2021-02-02,58.45
city,Syracuse,transit,NA,New York,United States,2021-02-03,61.49
city,Syracuse,transit,NA,New York,United States,2021-02-04,60.9
city,Syracuse,transit,NA,New York,United States,2021-02-05,72.99
city,Syracuse,transit,NA,New York,United States,2021-02-06,70.14
city,Syracuse,transit,NA,New York,United States,2021-02-07,64.93
city,Syracuse,transit,NA,New York,United States,2021-02-08,83.79
city,Syracuse,transit,NA,New York,United States,2021-02-09,83.79
city,Syracuse,transit,NA,New York,United States,2021-02-10,74.95
city,Syracuse,transit,NA,New York,United States,2021-02-11,80.94
city,Syracuse,transit,NA,New York,United States,2021-02-12,95.28
city,Syracuse,transit,NA,New York,United States,2021-02-13,75.74
city,Syracuse,transit,NA,New York,United States,2021-02-14,63.95
city,Syracuse,transit,NA,New York,United States,2021-02-15,76.72
city,Syracuse,transit,NA,New York,United States,2021-02-16,81.04
city,Syracuse,transit,NA,New York,United States,2021-02-17,71.51
city,Syracuse,transit,NA,New York,United States,2021-02-18,84.58
city,Syracuse,transit,NA,New York,United States,2021-02-19,82.51
city,Syracuse,transit,NA,New York,United States,2021-02-20,78.98
city,Syracuse,transit,NA,New York,United States,2021-02-21,59.63
city,Syracuse,transit,NA,New York,United States,2021-02-22,95.48
city,Syracuse,transit,NA,New York,United States,2021-02-23,96.76
city,Syracuse,transit,NA,New York,United States,2021-02-24,91.16
city,Syracuse,transit,NA,New York,United States,2021-02-25,85.17
city,Syracuse,transit,NA,New York,United States,2021-02-26,85.46
city,Syracuse,transit,NA,New York,United States,2021-02-27,74.85
city,Syracuse,transit,NA,New York,United States,2021-02-28,66.8
city,Syracuse,transit,NA,New York,United States,2021-03-01,69.25
city,Syracuse,transit,NA,New York,United States,2021-03-02,78
city,Syracuse,walking,NA,New York,United States,2020-01-13,100
city,Syracuse,walking,NA,New York,United States,2020-01-14,107.71
city,Syracuse,walking,NA,New York,United States,2020-01-15,95.43
city,Syracuse,walking,NA,New York,United States,2020-01-16,81.31
city,Syracuse,walking,NA,New York,United States,2020-01-17,134.33
city,Syracuse,walking,NA,New York,United States,2020-01-18,113.78
city,Syracuse,walking,NA,New York,United States,2020-01-19,77.18
city,Syracuse,walking,NA,New York,United States,2020-01-20,72.11
city,Syracuse,walking,NA,New York,United States,2020-01-21,75.48
city,Syracuse,walking,NA,New York,United States,2020-01-22,78.1
city,Syracuse,walking,NA,New York,United States,2020-01-23,84.08
city,Syracuse,walking,NA,New York,United States,2020-01-24,116.2
city,Syracuse,walking,NA,New York,United States,2020-01-25,107.58
city,Syracuse,walking,NA,New York,United States,2020-01-26,52.78
city,Syracuse,walking,NA,New York,United States,2020-01-27,69.42
city,Syracuse,walking,NA,New York,United States,2020-01-28,70.98
city,Syracuse,walking,NA,New York,United States,2020-01-29,67.9
city,Syracuse,walking,NA,New York,United States,2020-01-30,78.6
city,Syracuse,walking,NA,New York,United States,2020-01-31,110.79
city,Syracuse,walking,NA,New York,United States,2020-02-01,148.7
city,Syracuse,walking,NA,New York,United States,2020-02-02,63.7
city,Syracuse,walking,NA,New York,United States,2020-02-03,74.76
city,Syracuse,walking,NA,New York,United States,2020-02-04,74.17
city,Syracuse,walking,NA,New York,United States,2020-02-05,74.03
city,Syracuse,walking,NA,New York,United States,2020-02-06,81.13
city,Syracuse,walking,NA,New York,United States,2020-02-07,75.41
city,Syracuse,walking,NA,New York,United States,2020-02-08,105.29
city,Syracuse,walking,NA,New York,United States,2020-02-09,64.62
city,Syracuse,walking,NA,New York,United States,2020-02-10,75.89
city,Syracuse,walking,NA,New York,United States,2020-02-11,81.76
city,Syracuse,walking,NA,New York,United States,2020-02-12,83.01
city,Syracuse,walking,NA,New York,United States,2020-02-13,86.15
city,Syracuse,walking,NA,New York,United States,2020-02-14,110.99
city,Syracuse,walking,NA,New York,United States,2020-02-15,124.17
city,Syracuse,walking,NA,New York,United States,2020-02-16,79.86
city,Syracuse,walking,NA,New York,United States,2020-02-17,82.2
city,Syracuse,walking,NA,New York,United States,2020-02-18,83.25
city,Syracuse,walking,NA,New York,United States,2020-02-19,86.33
city,Syracuse,walking,NA,New York,United States,2020-02-20,90.22
city,Syracuse,walking,NA,New York,United States,2020-02-21,109.61
city,Syracuse,walking,NA,New York,United States,2020-02-22,133.09
city,Syracuse,walking,NA,New York,United States,2020-02-23,109
city,Syracuse,walking,NA,New York,United States,2020-02-24,81.18
city,Syracuse,walking,NA,New York,United States,2020-02-25,75.96
city,Syracuse,walking,NA,New York,United States,2020-02-26,83.71
city,Syracuse,walking,NA,New York,United States,2020-02-27,74.38
city,Syracuse,walking,NA,New York,United States,2020-02-28,111.23
city,Syracuse,walking,NA,New York,United States,2020-02-29,125.59
city,Syracuse,walking,NA,New York,United States,2020-03-01,69.25
city,Syracuse,walking,NA,New York,United States,2020-03-02,75.32
city,Syracuse,walking,NA,New York,United States,2020-03-03,79.43
city,Syracuse,walking,NA,New York,United States,2020-03-04,83.16
city,Syracuse,walking,NA,New York,United States,2020-03-05,87.57
city,Syracuse,walking,NA,New York,United States,2020-03-06,107.82
city,Syracuse,walking,NA,New York,United States,2020-03-07,128.19
city,Syracuse,walking,NA,New York,United States,2020-03-08,81.09
city,Syracuse,walking,NA,New York,United States,2020-03-09,94
city,Syracuse,walking,NA,New York,United States,2020-03-10,76.41
city,Syracuse,walking,NA,New York,United States,2020-03-11,86.13
city,Syracuse,walking,NA,New York,United States,2020-03-12,83.21
city,Syracuse,walking,NA,New York,United States,2020-03-13,82.24
city,Syracuse,walking,NA,New York,United States,2020-03-14,75.36
city,Syracuse,walking,NA,New York,United States,2020-03-15,50.65
city,Syracuse,walking,NA,New York,United States,2020-03-16,58.51
city,Syracuse,walking,NA,New York,United States,2020-03-17,47.39
city,Syracuse,walking,NA,New York,United States,2020-03-18,51.89
city,Syracuse,walking,NA,New York,United States,2020-03-19,48.35
city,Syracuse,walking,NA,New York,United States,2020-03-20,52.44
city,Syracuse,walking,NA,New York,United States,2020-03-21,40.27
city,Syracuse,walking,NA,New York,United States,2020-03-22,36.06
city,Syracuse,walking,NA,New York,United States,2020-03-23,32.78
city,Syracuse,walking,NA,New York,United States,2020-03-24,34.94
city,Syracuse,walking,NA,New York,United States,2020-03-25,40.2
city,Syracuse,walking,NA,New York,United States,2020-03-26,44.33
city,Syracuse,walking,NA,New York,United States,2020-03-27,48.55
city,Syracuse,walking,NA,New York,United States,2020-03-28,31.82
city,Syracuse,walking,NA,New York,United States,2020-03-29,34.81
city,Syracuse,walking,NA,New York,United States,2020-03-30,37.76
city,Syracuse,walking,NA,New York,United States,2020-03-31,40.64
city,Syracuse,walking,NA,New York,United States,2020-04-01,46.54
city,Syracuse,walking,NA,New York,United States,2020-04-02,41.32
city,Syracuse,walking,NA,New York,United States,2020-04-03,42.69
city,Syracuse,walking,NA,New York,United States,2020-04-04,44.64
city,Syracuse,walking,NA,New York,United States,2020-04-05,34.81
city,Syracuse,walking,NA,New York,United States,2020-04-06,51.71
city,Syracuse,walking,NA,New York,United States,2020-04-07,43.31
city,Syracuse,walking,NA,New York,United States,2020-04-08,46.32
city,Syracuse,walking,NA,New York,United States,2020-04-09,42.34
city,Syracuse,walking,NA,New York,United States,2020-04-10,40.47
city,Syracuse,walking,NA,New York,United States,2020-04-11,39.66
city,Syracuse,walking,NA,New York,United States,2020-04-12,31.58
city,Syracuse,walking,NA,New York,United States,2020-04-13,41.17
city,Syracuse,walking,NA,New York,United States,2020-04-14,44.57
city,Syracuse,walking,NA,New York,United States,2020-04-15,42.98
city,Syracuse,walking,NA,New York,United States,2020-04-16,43.46
city,Syracuse,walking,NA,New York,United States,2020-04-17,52.63
city,Syracuse,walking,NA,New York,United States,2020-04-18,42.54
city,Syracuse,walking,NA,New York,United States,2020-04-19,36.28
city,Syracuse,walking,NA,New York,United States,2020-04-20,52.04
city,Syracuse,walking,NA,New York,United States,2020-04-21,42.7
city,Syracuse,walking,NA,New York,United States,2020-04-22,40.8
city,Syracuse,walking,NA,New York,United States,2020-04-23,53.11
city,Syracuse,walking,NA,New York,United States,2020-04-24,51.93
city,Syracuse,walking,NA,New York,United States,2020-04-25,58.51
city,Syracuse,walking,NA,New York,United States,2020-04-26,30.62
city,Syracuse,walking,NA,New York,United States,2020-04-27,44.14
city,Syracuse,walking,NA,New York,United States,2020-04-28,55.65
city,Syracuse,walking,NA,New York,United States,2020-04-29,61.72
city,Syracuse,walking,NA,New York,United States,2020-04-30,56.43
city,Syracuse,walking,NA,New York,United States,2020-05-01,57.37
city,Syracuse,walking,NA,New York,United States,2020-05-02,59.8
city,Syracuse,walking,NA,New York,United States,2020-05-03,56.82
city,Syracuse,walking,NA,New York,United States,2020-05-04,54.25
city,Syracuse,walking,NA,New York,United States,2020-05-05,55.76
city,Syracuse,walking,NA,New York,United States,2020-05-06,60.75
city,Syracuse,walking,NA,New York,United States,2020-05-07,63.49
city,Syracuse,walking,NA,New York,United States,2020-05-08,65.86
city,Syracuse,walking,NA,New York,United States,2020-05-09,52.08
city,Syracuse,walking,NA,New York,United States,2020-05-10,41.43
city,Syracuse,walking,NA,New York,United States,2020-05-11,NA
city,Syracuse,walking,NA,New York,United States,2020-05-12,NA
city,Syracuse,walking,NA,New York,United States,2020-05-13,74.91
city,Syracuse,walking,NA,New York,United States,2020-05-14,78.01
city,Syracuse,walking,NA,New York,United States,2020-05-15,75.69
city,Syracuse,walking,NA,New York,United States,2020-05-16,67.59
city,Syracuse,walking,NA,New York,United States,2020-05-17,73.47
city,Syracuse,walking,NA,New York,United States,2020-05-18,72.79
city,Syracuse,walking,NA,New York,United States,2020-05-19,75.02
city,Syracuse,walking,NA,New York,United States,2020-05-20,92.73
city,Syracuse,walking,NA,New York,United States,2020-05-21,89.39
city,Syracuse,walking,NA,New York,United States,2020-05-22,99.52
city,Syracuse,walking,NA,New York,United States,2020-05-23,80.34
city,Syracuse,walking,NA,New York,United States,2020-05-24,61.89
city,Syracuse,walking,NA,New York,United States,2020-05-25,69.21
city,Syracuse,walking,NA,New York,United States,2020-05-26,81.74
city,Syracuse,walking,NA,New York,United States,2020-05-27,90.89
city,Syracuse,walking,NA,New York,United States,2020-05-28,85.74
city,Syracuse,walking,NA,New York,United States,2020-05-29,84.86
city,Syracuse,walking,NA,New York,United States,2020-05-30,81.31
city,Syracuse,walking,NA,New York,United States,2020-05-31,63.99
city,Syracuse,walking,NA,New York,United States,2020-06-01,84.97
city,Syracuse,walking,NA,New York,United States,2020-06-02,79.62
city,Syracuse,walking,NA,New York,United States,2020-06-03,84.36
city,Syracuse,walking,NA,New York,United States,2020-06-04,98.69
city,Syracuse,walking,NA,New York,United States,2020-06-05,109.28
city,Syracuse,walking,NA,New York,United States,2020-06-06,114.41
city,Syracuse,walking,NA,New York,United States,2020-06-07,65.32
city,Syracuse,walking,NA,New York,United States,2020-06-08,92.93
city,Syracuse,walking,NA,New York,United States,2020-06-09,92.09
city,Syracuse,walking,NA,New York,United States,2020-06-10,99
city,Syracuse,walking,NA,New York,United States,2020-06-11,101.05
city,Syracuse,walking,NA,New York,United States,2020-06-12,116.29
city,Syracuse,walking,NA,New York,United States,2020-06-13,90.19
city,Syracuse,walking,NA,New York,United States,2020-06-14,67.16
city,Syracuse,walking,NA,New York,United States,2020-06-15,103.21
city,Syracuse,walking,NA,New York,United States,2020-06-16,103.43
city,Syracuse,walking,NA,New York,United States,2020-06-17,103.1
city,Syracuse,walking,NA,New York,United States,2020-06-18,106.11
city,Syracuse,walking,NA,New York,United States,2020-06-19,116.93
city,Syracuse,walking,NA,New York,United States,2020-06-20,104.59
city,Syracuse,walking,NA,New York,United States,2020-06-21,68.44
city,Syracuse,walking,NA,New York,United States,2020-06-22,95.11
city,Syracuse,walking,NA,New York,United States,2020-06-23,103.28
city,Syracuse,walking,NA,New York,United States,2020-06-24,117.27
city,Syracuse,walking,NA,New York,United States,2020-06-25,115.92
city,Syracuse,walking,NA,New York,United States,2020-06-26,130.2
city,Syracuse,walking,NA,New York,United States,2020-06-27,104.98
city,Syracuse,walking,NA,New York,United States,2020-06-28,80.3
city,Syracuse,walking,NA,New York,United States,2020-06-29,109.3
city,Syracuse,walking,NA,New York,United States,2020-06-30,108.14
city,Syracuse,walking,NA,New York,United States,2020-07-01,115.64
city,Syracuse,walking,NA,New York,United States,2020-07-02,120.01
city,Syracuse,walking,NA,New York,United States,2020-07-03,104.41
city,Syracuse,walking,NA,New York,United States,2020-07-04,73.62
city,Syracuse,walking,NA,New York,United States,2020-07-05,74.12
city,Syracuse,walking,NA,New York,United States,2020-07-06,107.07
city,Syracuse,walking,NA,New York,United States,2020-07-07,107.95
city,Syracuse,walking,NA,New York,United States,2020-07-08,107.8
city,Syracuse,walking,NA,New York,United States,2020-07-09,109.24
city,Syracuse,walking,NA,New York,United States,2020-07-10,108.37
city,Syracuse,walking,NA,New York,United States,2020-07-11,101.62
city,Syracuse,walking,NA,New York,United States,2020-07-12,75.21
city,Syracuse,walking,NA,New York,United States,2020-07-13,105.88
city,Syracuse,walking,NA,New York,United States,2020-07-14,109.02
city,Syracuse,walking,NA,New York,United States,2020-07-15,108.71
city,Syracuse,walking,NA,New York,United States,2020-07-16,101.88
city,Syracuse,walking,NA,New York,United States,2020-07-17,118.13
city,Syracuse,walking,NA,New York,United States,2020-07-18,112.14
city,Syracuse,walking,NA,New York,United States,2020-07-19,71.57
city,Syracuse,walking,NA,New York,United States,2020-07-20,101.86
city,Syracuse,walking,NA,New York,United States,2020-07-21,112.56
city,Syracuse,walking,NA,New York,United States,2020-07-22,103.62
city,Syracuse,walking,NA,New York,United States,2020-07-23,112.47
city,Syracuse,walking,NA,New York,United States,2020-07-24,131.86
city,Syracuse,walking,NA,New York,United States,2020-07-25,110.35
city,Syracuse,walking,NA,New York,United States,2020-07-26,82.46
city,Syracuse,walking,NA,New York,United States,2020-07-27,101.07
city,Syracuse,walking,NA,New York,United States,2020-07-28,107.53
city,Syracuse,walking,NA,New York,United States,2020-07-29,112.69
city,Syracuse,walking,NA,New York,United States,2020-07-30,115.79
city,Syracuse,walking,NA,New York,United States,2020-07-31,125.24
city,Syracuse,walking,NA,New York,United States,2020-08-01,119.52
city,Syracuse,walking,NA,New York,United States,2020-08-02,90.92
city,Syracuse,walking,NA,New York,United States,2020-08-03,109.8
city,Syracuse,walking,NA,New York,United States,2020-08-04,101.33
city,Syracuse,walking,NA,New York,United States,2020-08-05,117.04
city,Syracuse,walking,NA,New York,United States,2020-08-06,125.09
city,Syracuse,walking,NA,New York,United States,2020-08-07,136.36
city,Syracuse,walking,NA,New York,United States,2020-08-08,118.71
city,Syracuse,walking,NA,New York,United States,2020-08-09,93.6
city,Syracuse,walking,NA,New York,United States,2020-08-10,112.23
city,Syracuse,walking,NA,New York,United States,2020-08-11,113.47
city,Syracuse,walking,NA,New York,United States,2020-08-12,126.01
city,Syracuse,walking,NA,New York,United States,2020-08-13,127.1
city,Syracuse,walking,NA,New York,United States,2020-08-14,148.15
city,Syracuse,walking,NA,New York,United States,2020-08-15,142.08
city,Syracuse,walking,NA,New York,United States,2020-08-16,119.83
city,Syracuse,walking,NA,New York,United States,2020-08-17,147.83
city,Syracuse,walking,NA,New York,United States,2020-08-18,178.45
city,Syracuse,walking,NA,New York,United States,2020-08-19,175.43
city,Syracuse,walking,NA,New York,United States,2020-08-20,194.93
city,Syracuse,walking,NA,New York,United States,2020-08-21,229.57
city,Syracuse,walking,NA,New York,United States,2020-08-22,214.67
city,Syracuse,walking,NA,New York,United States,2020-08-23,153.7
city,Syracuse,walking,NA,New York,United States,2020-08-24,185.81
city,Syracuse,walking,NA,New York,United States,2020-08-25,168.71
city,Syracuse,walking,NA,New York,United States,2020-08-26,162.04
city,Syracuse,walking,NA,New York,United States,2020-08-27,155.06
city,Syracuse,walking,NA,New York,United States,2020-08-28,190.8
city,Syracuse,walking,NA,New York,United States,2020-08-29,154.97
city,Syracuse,walking,NA,New York,United States,2020-08-30,113.65
city,Syracuse,walking,NA,New York,United States,2020-08-31,137.23
city,Syracuse,walking,NA,New York,United States,2020-09-01,143.11
city,Syracuse,walking,NA,New York,United States,2020-09-02,144.25
city,Syracuse,walking,NA,New York,United States,2020-09-03,161.89
city,Syracuse,walking,NA,New York,United States,2020-09-04,185.74
city,Syracuse,walking,NA,New York,United States,2020-09-05,152.3
city,Syracuse,walking,NA,New York,United States,2020-09-06,110.77
city,Syracuse,walking,NA,New York,United States,2020-09-07,107.91
city,Syracuse,walking,NA,New York,United States,2020-09-08,131.36
city,Syracuse,walking,NA,New York,United States,2020-09-09,144.07
city,Syracuse,walking,NA,New York,United States,2020-09-10,149.03
city,Syracuse,walking,NA,New York,United States,2020-09-11,174.88
city,Syracuse,walking,NA,New York,United States,2020-09-12,164.51
city,Syracuse,walking,NA,New York,United States,2020-09-13,90.87
city,Syracuse,walking,NA,New York,United States,2020-09-14,116.99
city,Syracuse,walking,NA,New York,United States,2020-09-15,122.3
city,Syracuse,walking,NA,New York,United States,2020-09-16,124.48
city,Syracuse,walking,NA,New York,United States,2020-09-17,129.31
city,Syracuse,walking,NA,New York,United States,2020-09-18,160.32
city,Syracuse,walking,NA,New York,United States,2020-09-19,148.92
city,Syracuse,walking,NA,New York,United States,2020-09-20,101.03
city,Syracuse,walking,NA,New York,United States,2020-09-21,111.64
city,Syracuse,walking,NA,New York,United States,2020-09-22,115.22
city,Syracuse,walking,NA,New York,United States,2020-09-23,122.34
city,Syracuse,walking,NA,New York,United States,2020-09-24,123.08
city,Syracuse,walking,NA,New York,United States,2020-09-25,163.77
city,Syracuse,walking,NA,New York,United States,2020-09-26,154.12
city,Syracuse,walking,NA,New York,United States,2020-09-27,96.42
city,Syracuse,walking,NA,New York,United States,2020-09-28,111.51
city,Syracuse,walking,NA,New York,United States,2020-09-29,100.24
city,Syracuse,walking,NA,New York,United States,2020-09-30,108.02
city,Syracuse,walking,NA,New York,United States,2020-10-01,123.28
city,Syracuse,walking,NA,New York,United States,2020-10-02,159.73
city,Syracuse,walking,NA,New York,United States,2020-10-03,137.28
city,Syracuse,walking,NA,New York,United States,2020-10-04,89.74
city,Syracuse,walking,NA,New York,United States,2020-10-05,104.02
city,Syracuse,walking,NA,New York,United States,2020-10-06,106.47
city,Syracuse,walking,NA,New York,United States,2020-10-07,104.22
city,Syracuse,walking,NA,New York,United States,2020-10-08,122.89
city,Syracuse,walking,NA,New York,United States,2020-10-09,149.6
city,Syracuse,walking,NA,New York,United States,2020-10-10,139.57
city,Syracuse,walking,NA,New York,United States,2020-10-11,93.75
city,Syracuse,walking,NA,New York,United States,2020-10-12,100.2
city,Syracuse,walking,NA,New York,United States,2020-10-13,98.34
city,Syracuse,walking,NA,New York,United States,2020-10-14,109.85
city,Syracuse,walking,NA,New York,United States,2020-10-15,116.88
city,Syracuse,walking,NA,New York,United States,2020-10-16,134.9
city,Syracuse,walking,NA,New York,United States,2020-10-17,138.13
